hyperparameters,iteration,accs,object_loss,run_time
"{'hid_epoches': 6.0, 'hidden_layers': 6, 'learning_rate': 5.105437868974942e-05, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 1.0, 'mapfunction_11': 2.0, 'mapfunction_12': 9.0, 'mapfunction_2': 0, 'mapfunction_3': 0, 'mapfunction_4': 7.0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 11.0, 'mapfunction_8': 0, 'mapfunction_9': 0}",93,0.9106638837894636,0.08933611621053639,0.0001227855682373047
"{'hid_epoches': 6.0, 'hidden_layers': 6, 'learning_rate': 5.0659646012972544e-05, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 3.0, 'mapfunction_11': 2.0, 'mapfunction_12': 11.0, 'mapfunction_2': 0, 'mapfunction_3': 11.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 9.0, 'mapfunction_8': 3.0, 'mapfunction_9': 5.0}",96,0.9330152861254777,0.06698471387452232,0.00013375282287597656
"{'hid_epoches': 6.0, 'hidden_layers': 6, 'learning_rate': 7.192900985759026e-05, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 3.0, 'mapfunction_11': 2.0, 'mapfunction_12': 11.0, 'mapfunction_2': 0, 'mapfunction_3': 1.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 11.0, 'mapfunction_8': 4.0, 'mapfunction_9': 3.0}",100,0.9140479519216073,0.08595204807839274,0.00013446807861328125
"{'hid_epoches': 6.0, 'hidden_layers': 6, 'learning_rate': 9.936096339136001e-05, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 3.0, 'mapfunction_11': 4.0, 'mapfunction_12': 12.0, 'mapfunction_2': 0, 'mapfunction_3': 3.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 9.0, 'mapfunction_8': 6.0, 'mapfunction_9': 4.0}",103,0.917752588608275,0.08224741139172498,0.00014352798461914062
"{'hid_epoches': 5.0, 'hidden_layers': 6, 'learning_rate': 5.64257150255525e-05, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 1.0, 'mapfunction_11': 6.0, 'mapfunction_12': 8.0, 'mapfunction_2': 10.0, 'mapfunction_3': 12.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 11.0, 'mapfunction_8': 4.0, 'mapfunction_9': 3.0}",105,0.937970870355716,0.062029129644283976,0.00013637542724609375
"{'hid_epoches': 4.0, 'hidden_layers': 6, 'learning_rate': 0.00018288577080010789, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 2.0, 'mapfunction_11': 6.0, 'mapfunction_12': 8.0, 'mapfunction_2': 9.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 11.0, 'mapfunction_8': 4.0, 'mapfunction_9': 0}",106,0.9082207419978338,0.09177925800216624,0.0001347064971923828
"{'hid_epoches': 5.0, 'hidden_layers': 6, 'learning_rate': 6.165372232317241e-05, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 2.0, 'mapfunction_11': 8.0, 'mapfunction_12': 9.0, 'mapfunction_2': 7.0, 'mapfunction_3': 12.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 12.0, 'mapfunction_8': 6.0, 'mapfunction_9': 1.0}",108,0.9342460781451165,0.06575392185488349,0.00014066696166992188
"{'hid_epoches': 5.0, 'hidden_layers': 6, 'learning_rate': 7.996351090166676e-05, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 1.0, 'mapfunction_11': 4.0, 'mapfunction_12': 8.0, 'mapfunction_2': 10.0, 'mapfunction_3': 11.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 10.0, 'mapfunction_8': 0, 'mapfunction_9': 2.0}",109,0.9320205650765604,0.06797943492343961,0.0001430511474609375
"{'hid_epoches': 4.0, 'hidden_layers': 6, 'learning_rate': 6.8941239765913e-05, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 2.0, 'mapfunction_11': 6.0, 'mapfunction_12': 7.0, 'mapfunction_2': 5.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 11.0, 'mapfunction_8': 4.0, 'mapfunction_9': 0}",111,0.8984941783439545,0.10150582165604549,0.00013208389282226562
"{'hid_epoches': 5.0, 'hidden_layers': 6, 'learning_rate': 0.0003987829708277612, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 1.0, 'mapfunction_11': 1.0, 'mapfunction_12': 9.0, 'mapfunction_2': 7.0, 'mapfunction_3': 12.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 7.0, 'mapfunction_8': 1.0, 'mapfunction_9': 3.0}",112,0.9356430933125653,0.06435690668743466,0.00013065338134765625
